"ID","oc_coffee_doll","NPV_restoration","total_bags","area_coffe_field_ha","group","total_bags_presente","bags_dif","yield_reais_pres","yield_reais_futur","dif_reais","NPV_yield_r","NPV_yield_d","NPV_yield_r_n.progr","NPV_yield_d_n.progr","NPV_yield_r_pres","NPV_yield_d_pres","CARedit","area_rest_ha","total_cost","NUM_MODULO","Sobreposicao","Area_Propriedade_ha","X","Y","APP_area_ha","RL_area_ha","CD_GEOCMU","regiao","Veg_area_ha","PropRL","PropVeg","Cafe_ha","Prop_coffee","Shape_Length","Shape_Area","Perimeter_Area","APPRast_ha","PropAPPrast","Veg_posrest_ha","PropVegposrest","target","compensation_costs","scale","Potential_comp_gain","restor_cost","TonC","rest_desc","restor_cost_f","total_cost_minusCoffee","total_benefits","c_b"
"MG-3128303-B1B0E7C5C5A0472991E4A93C70E0E1EEindiv10",2251.29642595811,10197.7145385799,5646.9600000001,170.820000000003,"Scenarios",4795.56000000006,851.40000000004,2050961.07252963,2415087.10935364,364126.036824017,1324073.24673275,411952.574166883,3575043.1044285,1112286.05612341,20136638.1370362,6265015.87890887,"MG-3128303-B1B0E7C5C5A0472991E4A93C70E0E1EE",12.96,69425.2965326891,7.92,0.013179249,221.8739624,316200.2813,7651708.5,9.927610397,19.59527588,3128303,3105,9.308637619,0.088317148,0.041954618,172.7774963,0.778719127,9595.170362,2218739.644,0.004324604,9.180000305,0.041374844,22.268637619,0.100366160040237,"fl10",34911.5000585638,"farm-level",0,39626.8724414201,1051.21608467102,0.613626068307347,24316.0819355454,67174.000106731,1112286.05612341,1045112.05601668
"MG-3128303-B1B0E7C5C5A0472991E4A93C70E0E1EEindiv20",7346.33570575333,17797.724293791,4059.00000000002,166.950000000001,"Scenarios",4795.56000000006,-736.56000000004,2050961.07252963,1735949.71044001,-315011.362089617,-3092827.98801725,-962256.774134681,-3092827.98801725,-962256.774134681,20136638.1370362,6265015.87890887,"MG-3128303-B1B0E7C5C5A0472991E4A93C70E0E1EE",35.19,61935.4703107123,7.92,0.0131792488731095,221.873962402344,316200.28125,7651708.5,9.92761039733887,19.5952758789062,3128303,3105,9.30863761901855,0.0883171483874321,0.04195461794734,172.777496337891,0.778719127178192,9595.17036225446,2218739.64446564,0.00432460382580757,9.18000030517578,0.0413748435676098,44.4986376190185,0.200558177882654,"fl20",0,"farm-level",0,86090.533300203,2899.95229454041,0.512689889642224,44137.7460169213,54589.134604959,-962256.774134681,-1016845.90873964
"MG-3128303-B1B0E7C5C5A0472991E4A93C70E0E1EEindiv30",32832.7597875637,47064.5778312556,4685.85000000029,147.420000000009,"Scenarios",4795.56000000006,-109.709999999771,2050961.07252963,2004040.39188612,-46920.6806435019,-460674.159015754,-143327.346977964,-460674.159015754,-143327.346977964,20136638.1370362,6265015.87890887,"MG-3128303-B1B0E7C5C5A0472991E4A93C70E0E1EE",57.42,129544.424925738,7.92,0.0131792488731095,221.873962402344,316200.28125,7651708.5,9.92761039733887,19.5952758789062,3128303,3105,9.30863761901855,0.0883171483874321,0.04195461794734,172.777496337891,0.778719127178192,9595.17036225446,2218739.64446564,0.00432460382580757,9.18000030517578,0.0413748435676098,66.7286376190186,0.300750195726047,"fl30",0,"farm-level",19624.3307632328,173848.033068402,4726.03694046021,0.474436469822066,82479.8470944824,96711.6651381743,-123703.016214731,-220414.681352905
"MG-3128303-B1B0E7C5C5A0472991E4A93C70E0E1EEindiv40",57134.2910134593,76331.4313687201,4146.66,128.88,"Scenarios",4795.56000000006,-648.900000000061,2050961.07252963,1773440.0656056,-277521.006924026,-2724742.15464384,-847735.989920737,-2724742.15464384,-847735.989920737,20136638.1370362,6265015.87890887,"MG-3128303-B1B0E7C5C5A0472991E4A93C70E0E1EE",79.65,197147.863292719,7.92,0.0131792488731095,221.873962402344,316200.28125,7651708.5,9.92761039733887,19.5952758789062,3128303,3105,9.30863761901855,0.0883171483874321,0.04195461794734,172.777496337891,0.778719127178192,9595.17036225446,2218739.64446564,0.00432460382580757,9.18000030517578,0.0413748435676098,88.9586376190186,0.400942213569441,"fl40",0,"farm-level",54731.4152463446,267351.616674493,6513.87342384338,0.451900884037279,120816.431923999,140013.57227926,-793004.574674392,-933018.146953652
"MG-3128303-B1B0E7C5C5A0472991E4A93C70E0E1EEint20",473.957142307118,9726.15186541777,7739.64000000036,172.170000000008,"Scenarios",4795.56000000006,2944.0800000003,2050961.07252963,3310082.73390255,1259121.66137293,4578550.11068965,1424502.38965622,12362242.0752719,3846205.22916608,20136638.1370362,6265015.87890887,"MG-3128303-B1B0E7C5C5A0472991E4A93C70E0E1EE",9.18,72673.1855606571,7.92,0.0131792488731095,221.873962402344,316200.28125,7651708.5,9.92761039733887,19.5952758789062,3128303,3105,9.30863761901855,0.0883171483874321,0.04195461794734,172.777496337891,0.778719127178192,9595.17036225446,2218739.64446564,0.00432460382580757,9.18000030517578,0.0413748435676098,18.4886376190186,0.0833294606488862,"rl20",40888.0974951172,"regional-level",0,33505.2283836056,728.958953018188,0.65837295444062,22058.9362001221,72199.22841835,3846205.22916608,3774006.00074773
"MG-3128303-B1B0E7C5C5A0472991E4A93C70E0E1EEint30",473.957142307118,9737.37954811211,8423.55000000039,172.170000000008,"Scenarios",4795.56000000006,3627.99000000033,2050961.07252963,3602576.78821817,1551615.71568854,5642147.63731989,1755414.39928562,15233991.816345,4739678.98608804,20136638.1370362,6265015.87890887,"MG-3128303-B1B0E7C5C5A0472991E4A93C70E0E1EE",9.27,76548.7385077611,7.92,0.0131792488731095,221.873962402344,316200.28125,7651708.5,9.92761039733887,19.5952758789062,3128303,3105,9.30863761901855,0.0883171483874321,0.04195461794734,172.777496337891,0.778719127178192,9595.17036225446,2218739.64446564,0.00432460382580757,9.18000030517578,0.0413748435676098,18.5786376190186,0.083735096348657,"rl30",44751.0227782151,"regional-level",0,33576.4838442219,736.634044418335,0.657017461500224,22060.3361814339,76074.781365454,4739678.98608804,4663604.20472259
"MG-3128303-B1B0E7C5C5A0472991E4A93C70E0E1EEint40",3080.72142500327,10792.7817213798,7661.61000000036,170.190000000008,"Scenarios",4795.56000000006,2866.0500000003,2050961.07252963,3276710.92904775,1225749.85651813,4457200.05731573,1386747.32815488,12034592.7759548,3744265.27032263,20136638.1370362,6265015.87890887,"MG-3128303-B1B0E7C5C5A0472991E4A93C70E0E1EE",17.73,68402.1678260244,7.92,0.0131792488731095,221.873962402344,316200.28125,7651708.5,9.92761039733887,19.5952758789062,3128303,3105,9.30863761901855,0.0883171483874321,0.04195461794734,172.777496337891,0.778719127178192,9595.17036225446,2218739.64446564,0.00432460382580757,9.18000030517578,0.0413748435676098,27.0386376190186,0.121864852127114,"rl40",29785.7200849026,"regional-level",0,48143.7459751534,1434.75865974426,0.577928980310372,27823.666019742,65321.4464010211,3744265.27032263,3678943.82392161
"MG-3128303-B1B0E7C5C5A0472991E4A93C70E0E1EEpresent",0,0,4795.56000000006,172.530000000002,"Present",4795.56000000006,0,2050961.07252963,2050961.07252963,0,0,0,0,0,20136638.1370362,6265015.87890887,"MG-3128303-B1B0E7C5C5A0472991E4A93C70E0E1EE",0,0,7.92,0.0131792488731095,221.873962402344,316200.28125,7651708.5,9.92761039733887,19.5952758789062,3128303,3105,9.30863761901855,0.0883171483874321,0.04195461794734,172.777496337891,0.778719127178192,9595.17036225446,2218739.64446564,0.00432460382580757,9.18000030517578,0.0413748435676098,9.30863761901855,0.04195461794734,"present",0,"present",0,0,0,0,0,0,0,0
"MG-3128303-BF9DE4CE46884F8AB6AF0DD9C5475974indiv10",0,13772.454002127,990.809999999924,27.5399999999979,"Scenarios",1293.2099999999,-302.399999999976,553078.966503557,423748.788519568,-129330.17798399,-1269782.75167846,-395061.432196004,-1269782.75167846,-395061.432196004,5430210.82109163,1689475.51167393,"MG-3128303-BF9DE4CE46884F8AB6AF0DD9C5475974",19.26,45949.8207624237,6.3253,0.015224824,177.1075134,309982.0938,7647423.5,26.71621704,35.43759918,3128303,3105,19.30707169,0.200090885,0.109013282,27.42749977,0.154863551,6775.561714,1771075.155,0.003825677,19.79999924,0.111796498,38.56707169,0.217760788063777,"fl10",0,"farm-level",0,56532.494747873,1513.33567314148,0.56918356254758,32177.3667602967,45949.8207624237,-395061.432196004,-441011.252958428
"MG-3128303-BF9DE4CE46884F8AB6AF0DD9C5475974indiv20",0,13772.454002127,1044.71999999992,27.5399999999979,"Scenarios",1293.2099999999,-248.48999999998,553078.966503557,446804.972035166,-106273.994468391,-1043413.74326912,-324632.325682489,-1043413.74326912,-324632.325682489,5430210.82109163,1689475.51167393,"MG-3128303-BF9DE4CE46884F8AB6AF0DD9C5475974",19.26,45949.8207612078,6.3253,0.0152248236577655,177.107513427734,309982.09375,7647423.5,26.7162170410156,35.4375991821289,3128303,3105,19.307071685791,0.200090885162354,0.1090132817626,27.4274997711182,0.154863551259041,6775.5617143704,1771075.15523217,0.00382567709311843,19.7999992370605,0.111796498298645,38.567071685791,0.217760788005912,"fl20",0,"farm-level",0,56532.4947457368,1513.33567314148,0.56918356254758,32177.3667590808,45949.8207612078,-324632.325682489,-370582.146443697
"MG-3128303-BF9DE4CE46884F8AB6AF0DD9C5475974indiv30",710.935713462077,15636.2493293869,1187.18999999991,26.999999999998,"Scenarios",1293.2099999999,-106.01999999999,553078.966503557,507736.421960362,-45342.5445431956,-445179.78615393,-138506.656883001,-445179.78615393,-138506.656883001,5430210.82109163,1689475.51167393,"MG-3128303-BF9DE4CE46884F8AB6AF0DD9C5475974",34.02,52779.7520135925,6.3253,0.0152248236577655,177.107513427734,309982.09375,7647423.5,26.7162170410156,35.4375991821289,3128303,3105,19.307071685791,0.200090885162354,0.1090132817626,27.4274997711182,0.154863551259041,6775.5617143704,1771075.15523217,0.00382567709311843,19.7999992370605,0.111796498298645,53.327071685791,0.301099996571011,"fl30",0,"farm-level",0,72044.8800739944,2842.35991149902,0.515560615078504,37143.5026842056,52068.8163001304,-138506.656883001,-190575.473183131
"MG-3128303-BF9DE4CE46884F8AB6AF0DD9C5475974indiv40",947.914284614236,17859.3305028656,1152.80999999991,26.819999999998,"Scenarios",1293.2099999999,-140.39999999999,553078.966503557,493032.812439561,-60046.1540639958,-589541.99185072,-183421.37923386,-589541.99185072,-183421.37923386,5430210.82109163,1689475.51167393,"MG-3128303-BF9DE4CE46884F8AB6AF0DD9C5475974",51.84,65458.8440920671,6.3253,0.0152248236577655,177.107513427734,309982.09375,7647423.5,26.7162170410156,35.4375991821289,3128303,3105,19.307071685791,0.200090885162354,0.1090132817626,27.4274997711182,0.154863551259041,6775.5617143704,1771075.15523217,0.00382567709311843,19.7999992370605,0.111796498298645,71.147071685791,0.401716845936191,"fl40",0,"farm-level",14228.1637593667,98765.5539932894,4348.04756355286,0.481944480283436,47599.5135892015,64510.9298074529,-169193.215474493,-233704.145281946
"MG-3128303-BF9DE4CE46884F8AB6AF0DD9C5475974int20",0,13772.454002127,963.539999999926,27.5399999999979,"Scenarios",1293.2099999999,-329.669999999974,553078.966503557,412085.977826368,-140992.988677189,-1384289.94624947,-430687.507777965,-1384289.94624947,-430687.507777965,5430210.82109163,1689475.51167393,"MG-3128303-BF9DE4CE46884F8AB6AF0DD9C5475974",19.26,45949.8207612078,6.3253,0.0152248236577655,177.107513427734,309982.09375,7647423.5,26.7162170410156,35.4375991821289,3128303,3105,19.307071685791,0.200090885162354,0.1090132817626,27.4274997711182,0.154863551259041,6775.5617143704,1771075.15523217,0.00382567709311843,19.7999992370605,0.111796498298645,38.567071685791,0.217760788005912,"rl20",0,"regional-level",0,56532.4947457368,1513.33567314148,0.56918356254758,32177.3667590808,45949.8207612078,-430687.507777965,-476637.328539173
"MG-3128303-BF9DE4CE46884F8AB6AF0DD9C5475974int30",118.489285576919,13929.6415598477,1015.19999999992,27.4499999999979,"Scenarios",1293.2099999999,-278.00999999998,553078.966503557,434179.883231966,-118899.083271591,-1167368.72617107,-363197.846444483,-1167368.72617107,-363197.846444483,5430210.82109163,1689475.51167393,"MG-3128303-BF9DE4CE46884F8AB6AF0DD9C5475974",20.52,46309.4809716411,6.3253,0.0152248236577655,177.107513427734,309982.09375,7647423.5,26.7162170410156,35.4375991821289,3128303,3105,19.307071685791,0.200090885162354,0.1090132817626,27.4274997711182,0.154863551259041,6775.5617143704,1771075.15523217,0.00382567709311843,19.7999992370605,0.111796498298645,39.827071685791,0.224875110688298,"rl30",0,"regional-level",597.788017114272,57547.278816434,1620.88422637939,0.562664996117011,32379.8394117934,46190.9916860642,-362600.058427369,-408791.050113433
"MG-3128303-BF9DE4CE46884F8AB6AF0DD9C5475974int40",947.914284614236,21553.2381093024,1018.16999999992,26.819999999998,"Scenarios",1293.2099999999,-275.03999999998,553078.966503557,435450.090337166,-117628.876166391,-1154897.64557423,-359317.778806844,-1154897.64557423,-359317.778806844,5430210.82109163,1689475.51167393,"MG-3128303-BF9DE4CE46884F8AB6AF0DD9C5475974",81.63,89173.4286839601,6.3253,0.0152248236577655,177.107513427734,309982.09375,7647423.5,26.7162170410156,35.4375991821289,3128303,3105,19.307071685791,0.200090885162354,0.1090132817626,27.4274997711182,0.154863551259041,6775.5617143704,1771075.15523217,0.00382567709311843,19.7999992370605,0.111796498298645,100.937071685791,0.569919760784043,"rl40",0,"regional-level",11039.3231849776,150168.316349011,6867.74011047363,0.450295989318409,67620.1905746577,88225.5143993459,-348278.455621866,-436503.970021212
"MG-3128303-BF9DE4CE46884F8AB6AF0DD9C5475974present",0,0,1293.2099999999,27.5399999999979,"Present",1293.2099999999,0,553078.966503557,553078.966503557,0,0,0,0,0,5430210.82109163,1689475.51167393,"MG-3128303-BF9DE4CE46884F8AB6AF0DD9C5475974",0,0,6.3253,0.0152248236577655,177.107513427734,309982.09375,7647423.5,26.7162170410156,35.4375991821289,3128303,3105,19.307071685791,0.200090885162354,0.1090132817626,27.4274997711182,0.154863551259041,6775.5617143704,1771075.15523217,0.00382567709311843,19.7999992370605,0.111796498298645,19.307071685791,0.1090132817626,"present",0,"present",0,0,0,0,0,0,0,0
"MG-3128303-C5F178CF86ED43C8B33548E6FA784F83indiv10",0,6469.60550680055,642.240000000097,20.160000000003,"Scenarios",1341.1800000002,-698.940000000103,573594.735808886,274672.663718442,-298922.072090444,-2934860.96712416,-913109.250724661,-2934860.96712416,-913109.250724661,5631637.66830857,1752144.48291256,"MG-3128303-C5F178CF86ED43C8B33548E6FA784F83",8.01,28980.1374381664,4.2582,0.01387278,119.2304382,311846.875,7639602,8.883914948,43.73804855,3128303,3105,12.98503304,0.36683625,0.108907029,20.13750076,0.168895632,5203.453909,1192304.361,0.004364199,8.010000229,0.067180835,20.99503304,0.176087862771941,"fl10",4502.573761051,"farm-level",0,26563.6353231995,652.575272140503,0.677917685257012,18007.9581703148,28980.1374381664,-913109.250724661,-942089.388162827
"MG-3128303-C5F178CF86ED43C8B33548E6FA784F83indiv20",236.978571153559,6817.66367032499,946.530000000148,19.980000000003,"Scenarios",1341.1800000002,-394.650000000052,573594.735808886,404811.155314863,-168783.580494022,-1657142.07324739,-515578.684577334,-1657142.07324739,-515578.684577334,5631637.66830857,1752144.48291256,"MG-3128303-C5F178CF86ED43C8B33548E6FA784F83",10.8,26018.7496124024,4.2582,0.0138727804576261,119.230438232422,311846.875,7639602,8.88391494750977,43.7380485534668,3128303,3105,12.9850330352783,0.366836249828339,0.108907029032707,20.1375007629395,0.16889563202858,5203.45390932023,1192304.3613144,0.00436419947072864,8.01000022888184,0.067180834710598,23.7850330352783,0.199487927645732,"fl20",96.4214752000019,"farm-level",0,30015.2656973508,890.575723114014,0.636498262567892,19104.6644668774,25781.7710412488,-515578.684577334,-541360.455618583
"MG-3128303-C5F178CF86ED43C8B33548E6FA784F83indiv30",473.957142307118,8299.71778597746,617.400000000092,19.800000000003,"Scenarios",1341.1800000002,-723.780000000108,573594.735808886,264049.113384039,-309545.622424846,-3039164.55029778,-945560.725512199,-3039164.55029778,-945560.725512199,5631637.66830857,1752144.48291256,"MG-3128303-C5F178CF86ED43C8B33548E6FA784F83",22.68,35482.7439389498,4.2582,0.0138727804576261,119.230438232422,311846.875,7639602,8.88391494750977,43.7380485534668,3128303,3105,12.9850330352783,0.366836249828339,0.108907029032707,20.1375007629395,0.16889563202858,5203.45390932023,1192304.3613144,0.00436419947072864,8.01000022888184,0.067180834710598,35.6650330352783,0.299126913932453,"fl30",0,"farm-level",4635.19395693503,49185.0427840909,1903.99019691467,0.552668547474859,27183.0261529723,35008.7867966426,-940925.531555264,-975934.318351906
"MG-3128303-C5F178CF86ED43C8B33548E6FA784F83indiv40",829.424999036756,9781.77190162992,851.580000000135,19.530000000003,"Scenarios",1341.1800000002,-489.600000000065,573594.735808886,364203.019072858,-209391.716736028,-2055838.74081319,-639623.271174618,-2055838.74081319,-639623.271174618,5631637.66830857,1752144.48291256,"MG-3128303-C5F178CF86ED43C8B33548E6FA784F83",34.56,46015.3760557087,4.2582,0.0138727804576261,119.230438232422,311846.875,7639602,8.88391494750977,43.7380485534668,3128303,3105,12.9850330352783,0.366836249828339,0.108907029032707,20.1375007629395,0.16889563202858,5203.45390932023,1192304.3613144,0.00436419947072864,8.01000022888184,0.067180834710598,47.5450330352783,0.398765900219174,"fl40",0,"farm-level",23396.8747333348,70463.2882131162,2902.05355957031,0.514219603894872,36233.6041540788,45185.951056672,-616226.396441283,-661412.347497955
"MG-3128303-C5F178CF86ED43C8B33548E6FA784F83int20",0,6469.60550680055,605.52000000009,20.160000000003,"Scenarios",1341.1800000002,-735.66000000011,573594.735808886,258968.284963238,-314626.450845647,-3089048.87268516,-961080.99606276,-3089048.87268516,-961080.99606276,5631637.66830857,1752144.48291256,"MG-3128303-C5F178CF86ED43C8B33548E6FA784F83",8.01,28980.9053135187,4.2582,0.0138727804576261,119.230438232422,311846.875,7639602,8.88391494750977,43.7380485534668,3128303,3105,12.9850330352783,0.366836249828339,0.108907029032707,20.1375007629395,0.16889563202858,5203.45390932023,1192304.3613144,0.00436419947072864,8.01000022888184,0.067180834710598,20.9950330352783,0.176087862684457,"rl20",4503.34163304025,"regional-level",0,26563.6353281604,652.575272140503,0.677917685257012,18007.9581736779,28980.9053135187,-961080.99606276,-990061.901376279
"MG-3128303-C5F178CF86ED43C8B33548E6FA784F83int30",0,6469.60550680055,605.34000000009,20.160000000003,"Scenarios",1341.1800000002,-735.84000000011,573594.735808886,258891.302714438,-314703.433094447,-3089804.69575163,-961316.151677162,-3089804.69575163,-961316.151677162,5631637.66830857,1752144.48291256,"MG-3128303-C5F178CF86ED43C8B33548E6FA784F83",8.01,29423.5570090688,4.2582,0.0138727804576261,119.230438232422,311846.875,7639602,8.88391494750977,43.7380485534668,3128303,3105,12.9850330352783,0.366836249828339,0.108907029032707,20.1375007629395,0.16889563202858,5203.45390932023,1192304.3613144,0.00436419947072864,8.01000022888184,0.067180834710598,20.9950330352783,0.176087862684457,"rl30",4945.99332859038,"regional-level",0,26563.6353281604,652.575272140503,0.677917685257012,18007.9581736779,29423.5570090688,-961316.151677162,-990739.708686231
