"property_ID","scen","predicted_coffee_bags","yield_USD_future","diff_USD","npv_yield_USD_future"
48,"rl20",1090.16999999996,145247.037338686,-3201.59819775567,-31393.2745227075
48,"rl30",931.139999999956,124058.932411957,-24389.7031244852,-239153.259847235
48,"rl40",1577.24999999995,210142.353616816,61693.7180803738,604937.818050178
48,"baseline",1114.19999999995,148448.635536442,0,0
49,"fl10",2301.2100000001,306597.993702069,104249.793001126,1022221.45580728
49,"fl20",1508.67000000007,201005.208198514,-1342.99250242994,-13168.7144065349
49,"fl30",1897.51499999994,252812.343080179,50464.1423792349,494826.201606084
49,"fl40",1368.18000000008,182287.250195898,-20060.9505050454,-196707.671447596
49,"rl20",2536.47000000011,337942.479428427,135594.278727482,1329569.84383123
49,"rl30",2112.93000000009,281512.812317395,79164.6116164511,776248.683142354
49,"rl40",2185.1100000001,291129.597915154,88781.3972142097,870546.084517731
49,"baseline",1518.75000000007,202348.200700944,0,0
50,"fl10",1032.03000000005,137500.848440754,-146182.335688618,-1433391.04759004
50,"fl20",1048.68000000008,139719.184270665,-143963.999858707,-1411639.15325777
50,"fl30",2036.88000000009,271380.413526741,-12302.7706026315,-120634.830188576
50,"fl40",1927.35000000009,256787.361067302,-26895.8230620707,-263727.021552438
50,"rl20",1461.87,194769.885865794,-88913.2982635779,-871839.440397166
50,"rl30",1724.0400000001,229699.681933471,-53983.5021959012,-529335.288019937
50,"rl40",2549.02500000014,339615.224554224,55932.0404248517,548441.681689924
50,"baseline",2129.2200000002,283683.184129372,0,0
51,"fl10",2588.58000000011,344885.27102581,-41129.1453869252,-403291.87870021
51,"fl20",1039.50000000006,138496.101813092,-247518.314599642,-2427041.09624735
51,"fl30",2130.48000000008,283851.05819216,-102163.358220574,-1001762.91735436
51,"fl40",2320.92000000028,309224.023684523,-76790.3927282109,-752968.277316359
51,"rl20",2747.52000000008,366061.384948047,-19953.0314646861,-195649.471182928
51,"rl30",2643.21000000014,352163.810748804,-33850.6056639305,-331922.149729042
51,"rl40",2382.93000000012,317485.825775343,-68528.590637391,-671957.168154941
51,"baseline",2897.28000000018,386014.416412735,0,0
52,"fl10",5364.00000000005,714663.867364492,345892.515402623,3391649.42652589
52,"fl20",2903.13000000003,386793.831704302,18022.4797424326,176719.444223431
52,"fl30",4275.99000000003,569704.614133461,200933.262171591,1970251.31527055
52,"fl40",6111.90000000004,814309.114642997,445537.762681125,4368721.00436786
52,"rl20",5414.94000000004,721450.775903558,352679.423941685,3458198.46540176
52,"rl30",5102.82000000003,679865.972346171,311094.620384302,3050438.63002798
52,"rl40",3838.14000000003,511368.377309162,142597.025347292,1398235.28323671
52,"baseline",2767.86000000001,368771.351961869,0,0
53,"fl10",3831.03000000013,510421.087954785,139815.112306559,1370957.23196617
53,"fl20",2068.20000000007,275553.28308786,-95052.6925603645,-932039.277683829
53,"fl30",3401.73000000012,453223.996556651,82618.0209084271,810111.091616431
53,"fl40",3482.01000000012,463919.972558146,93313.9969099224,914990.495639902
53,"rl20",2688.84000000009,358243.25002319,-12362.7256250348,-121222.719224321
53,"rl30",3895.56000000014,519018.638171234,148412.662523009,1455260.51972945
53,"rl40",5443.3800000002,725239.933321149,354633.957672925,3477363.64797578
53,"baseline",2781.63,370605.975648224,0,0
54,"fl10",2684.43000000031,357655.690803405,-184757.397119981,-1811638.85335592
54,"fl20",3115.53000000037,415092.602291265,-127320.485632123,-1248441.15686209
54,"fl30",2515.50000000027,335148.575383215,-207264.512540174,-2032332.39747263
54,"fl40",1291.77000000017,172106.887387312,-370306.200536075,-3631037.84198749
54,"rl20",2643.84000000028,352247.747780224,-190165.340143163,-1864666.4444037
54,"rl30",2986.02000000033,397837.546835931,-144575.541087455,-1417635.62142467
54,"rl40",2622.06000000025,349345.924694614,-193067.163228774,-1893120.27374643
54,"baseline",4071.15000000017,542413.087923386,0,0
55,"fl10",1121.13000000015,149371.942881889,-84224.815509538,-825866.517781287
55,"fl20",672.480000000098,89596.7855192654,-143999.972872162,-1411991.88667934
55,"fl30",561.870000000083,74859.8410059922,-158736.917385435,-1556495.01172964
55,"fl40",904.590000000132,120521.586088616,-113075.172302812,-1108758.7219074
55,"rl20",1156.86000000013,154132.371662821,-79464.3867286062,-779188.128322437
55,"rl30",1018.35000000011,135678.215758893,-97918.542632534,-960140.373605111
55,"rl40",1351.08000000015,180008.959343571,-53587.7990478558,-525455.220382219
55,"baseline",1753.29000000019,233596.758391427,0,0
56,"fl10",1103.22,146985.732989159,-1834.62368635514,-17989.4045017838
56,"fl20",773.370000000091,103038.70154805,-45781.6551274645,-448912.067894066
56,"fl30",1319.85000000003,175848.08078692,27027.7241114059,265020.377431546
56,"fl40",1611.81000000005,214746.899339446,65926.5426639318,646442.783992268
56,"rl20",1035.9,138016.461633645,-10803.8950418692,-105937.604288282
56,"rl30",1206.62999999999,160763.39714355,11943.040468036,117107.495972383
56,"rl40",833.759999999996,111084.66555813,-37735.6911173838,-370017.359262185
56,"baseline",1116.99,148820.356675514,0,0
57,"fl10",1152.90000000002,153604.767465423,-39498.3687768237,-387301.296920769
57,"fl20",1281.15000000002,170691.948857947,-22411.1873843003,-219752.921659057
57,"fl30",1600.83000000003,213283.996792154,20180.8605499066,197883.449519622
57,"fl40",947.430000000017,126229.304223927,-66873.8320183193,-655731.430761114
57,"rl20",2108.16000000004,280877.289079632,87774.1528373844,860669.548712804
57,"rl30",1218.78000000002,162382.182749162,-30720.9534930854,-301234.34204949
57,"rl40",823.500000000015,109717.691046731,-83385.4451955159,-817636.07127717
57,"baseline",1449.36000000003,193103.136242247,0,0
58,"fl10",1445.22000000017,192551.550035911,-35865.0944175632,-351675.221338726
58,"fl20",1202.49000000015,160211.810937216,-68204.8335162576,-668782.567360391
58,"fl30",890.100000000108,118591.034366369,-109825.610087104,-1076895.13615581
58,"fl40",1083.60000000013,144371.694011232,-84044.9504422417,-824102.850673204
58,"rl20",1156.23000000008,154048.434631412,-74368.2098220614,-729217.5602619
58,"rl30",1674.54000000012,223104.629466184,-5312.01498728969,-52086.9685901316
58,"rl40",1315.7100000001,175296.494580574,-53120.1498728997,-520869.685901346
58,"baseline",1714.41000000012,228416.644453474,0,0
59,"fl10",6216.43500000031,828236.666353498,59037.7105867396,578894.333755217
59,"fl20",5704.74000000029,760061.810348449,-9137.14541830978,-89594.2890872369
59,"fl30",3915.18000000018,521632.677149184,-247566.278617577,-2427511.40747606
59,"fl40",4210.11000000014,560927.198849738,-208271.756917021,-2042208.93327778
59,"rl20",5969.70000000031,795363.327555181,26164.3717884218,256554.775313124
59,"rl30",6410.52000000033,854095.26752752,84896.3117607608,832450.874984632
59,"rl40",5614.92000000034,748094.787871449,-21104.1678953125,-206936.940673971
59,"baseline",5773.32000000023,769198.95576676,0,0
60,"fl10",1325.33999999998,176579.532060558,23610.2878328972,231510.702379165
60,"fl20",1447.64999999998,192875.307157007,39906.0629293458,391298.942365597
60,"fl30",458.099999999992,61034.2128336439,-91935.0313940171,-901469.047811592
60,"fl40",1586.0700000001,211317.472056462,58348.2278288009,572133.6098412
60,"rl20",1369.25999999998,182431.142249717,29461.8980220561,288888.672293351
60,"rl30",1517.12999999997,202132.362620183,49163.1183925221,482069.00952491
60,"rl40",1946.42999999995,259329.454018311,106360.20979065,1042915.14987461
60,"baseline",1148.12999999998,152969.244227661,0,0
61,"fl10",4916.6550000003,655062.579566956,9107.16790709467,89300.3445692323
61,"fl20",3790.98000000046,505085.090958567,-140870.320701295,-1381304.07899958
61,"fl30",2284.38000000013,304355.675863195,-341599.735796667,-3349556.57154811
61,"fl40",2881.80000000019,383951.963641146,-262003.448018714,-2569075.08734646
61,"rl20",5063.85000000038,674673.867403788,28718.4557439279,281598.848246902
61,"rl30",5910.75000000044,787509.219616882,141553.80795702,1388006.01401028
61,"rl40",3057.30000000028,407334.422388822,-238620.989271039,-2339798.363304
61,"baseline",4848.30000000036,645955.41165986,0,0
62,"fl10",1199.52000000018,159816.107789183,25109.1633936488,246207.928279354
62,"fl20",810.450000000122,107978.995396278,-26727.9489992561,-262080.932251513
62,"fl30",332.82000000005,44342.7345891654,-90364.2098063685,-886066.355068381
62,"fl40",662.400000000101,88253.7930168358,-46453.1513786981,-455496.425097516
62,"rl20",856.800000000126,114154.362706559,-20552.5816889752,-201528.36154289
62,"rl30",1321.92000000019,176123.873890119,41416.9294945847,406113.746073
62,"rl40",709.920000000104,94585.0433854343,-40121.9010100997,-393415.342895278
62,"baseline",1011.06000000015,134706.944395534,0,0
63,"fl10",1597.86000000037,212888.293644161,31080.6836276676,304761.676265552
63,"fl20",1239.30000000032,165116.131772005,-16691.4782444886,-163668.307624098
63,"fl30",536.580000000134,71490.3687454383,-110317.241271055,-1081715.82625132
63,"fl40",807.210000000092,107547.319234779,-74260.2907817153,-728159.359997361
63,"rl20",1360.62000000031,181280.005819107,-527.604197387146,-5173.42351689176
63,"rl30",1487.88000000034,198235.286162288,16427.6761457944,161081.595865646
63,"rl40",933.660000000215,124394.680537599,-57412.929478895,-562962.540879513
63,"baseline",1364.58000000034,181807.610016494,0,0
64,"fl10",869.489999999984,115845.094339063,8237.82008186542,80775.9535471885
64,"fl20",858.059999999988,114322.236769344,6714.96251214636,65843.5720326413
64,"fl30",478.529999999979,63756.1708519598,-43851.103405238,-429982.040934835
64,"fl40",513.269999999986,68384.6985835495,-39222.5756736483,-384597.007355162
64,"rl20",1130.57999999999,150630.998352896,43023.7240956981,421869.17223788
64,"rl30",857.61,114262.281746916,6655.00748971804,65255.682996651
64,"rl40",1123.11000000001,149635.744980562,42028.4707233642,412110.214240207
64,"baseline",807.660000000012,107607.274257198,0,0
65,"fl10",11917.1700000005,1587764.87700231,317533.789793305,3113577.91249534
65,"fl20",7226.82000000025,962853.678215361,-307377.408993643,-3013989.50979557
65,"fl30",5516.28000000024,734952.646954797,-535278.440254206,-5248673.31346161
65,"fl40",4536.90000000021,604466.536138346,-665764.551070657,-6528155.01142512
65,"rl20",10429.7400000003,1389589.54586247,119358.458653466,1170369.49288083
65,"rl30",10013.9400000004,1334191.10513725,63960.0179282461,627160.023611419
65,"rl40",5490.9900000002,731583.174694234,-538647.912514773,-5281712.6772852
65,"baseline",9533.88000000024,1270231.087209,0,0
66,"fl10",2312.63999999981,308120.85127175,138376.191768167,1356847.8951013
66,"fl20",1878.74999999984,250312.218644839,80567.5591412551,790005.286584346
66,"fl30",1285.28999999989,171243.535064284,1498.87556070103,14697.2258996928
66,"fl40",1476.08999999988,196664.464574564,26919.8050709801,263962.177166226
66,"rl20",2303.72999999981,306933.741827638,137189.082324055,1345207.69218838
66,"rl30",2471.62499999979,329302.960696234,159558.30119265,1564549.09152219
66,"rl40",1491.11999999988,198666.962323722,28922.3028201389,283597.670968826
66,"baseline",1274.04000000024,169744.659503584,0,0
67,"fl10",1307.52000000031,174205.313172378,-49486.8755136555,-485243.610319461
67,"fl20",1266.6600000003,168761.397135741,-54930.7915502925,-538623.934788819
67,"fl30",1103.22000000026,146985.732989193,-76706.4556968399,-752145.232666252
67,"fl40",1144.08000000027,152429.64902583,-71262.5396602028,-698764.908196894
67,"rl20",1552.68000000036,206868.809392198,-16823.3792938358,-164961.663503324
67,"rl30",1838.70000000043,244976.221648655,21284.0329626222,208700.607782184
67,"rl40",1327.95000000031,176927.271190696,-46764.9174953377,-458553.448084788
67,"baseline",1678.95000000039,223692.188686033,0,0
68,"fl10",952.83000000004,126948.764493089,13957.5292216833,136860.567582208
68,"fl20",1530.99000000004,203978.977311033,90987.7420396271,892180.401042723
68,"fl30",754.560000000029,100532.581610471,-12458.653660935,-122163.341682052
68,"fl40",1539.18000000011,205070.158719267,92078.9234478607,902879.981498124
68,"rl20",909.18000000003,121133.127317387,8141.89204598103,79835.3310896126
68,"rl30",960.930000000007,128027.954896823,15036.7196254172,147442.570230273
68,"rl40",814.410000000031,108506.599593649,-4484.63567775713,-43974.0998932505
68,"baseline",848.070000000032,112991.235271406,0,0
69,"fl10",8683.46999999999,1156928.08582093,663282.413142022,6503816.40533409
69,"fl20",6193.8900000005,825232.919729785,331587.247050875,3251379.10253514
69,"fl30",4691.88000000018,625115.045863202,131469.37318429,1289123.07815387
69,"fl40",4305.69000000037,573661.645613882,80015.9729349692,784596.70745377
69,"rl20",8479.07999999999,1129696.51463327,636050.841954358,6236797.20518016
69,"rl30",5171.94,689075.063791402,195429.39111249,1916283.10176484
69,"rl40",5133.87000000001,684002.868893832,190357.196214921,1866547.68931875
69,"baseline",3705.12000000025,493645.672678913,0,0
70,"fl10",2992.09500000036,398646.939638738,4166.87405888249,40858.2880024564
70,"fl20",3341.25000000033,445166.0415421,50685.975962243,497001.391039477
70,"fl30",3775.2300000005,502986.665173523,108506.599593668,1063961.57736389
70,"fl40",2535.21000000024,337774.605365639,-56705.4602142178,-556025.450254597
70,"rl20",2783.61000000029,370869.777746953,-23610.2878329025,-231510.702379217
70,"rl30",3975.48000000041,529666.650154823,135186.584574964,1325572.19838644
70,"rl40",4214.79000000047,561550.731083053,167070.665503196,1638211.58773452
70,"baseline",2960.82000000033,394480.065579857,0,0
71,"fl10",1904.40000000001,253729.654923366,-42040.4617278517,-412227.792047423
71,"fl20",1746.9,232745.397072897,-63024.7195783206,-617988.954649538
71,"fl30",1289.34000000011,171783.130266183,-123986.986385035,-1215754.5264603
71,"fl40",1077.03000000011,143496.350683753,-152273.765967465,-1493120.57364793
71,"rl20",1898.73000000002,252974.22164075,-42795.8950104673,-419635.193901086
71,"rl30",2497.59000000005,332762.365490474,36992.2488392564,362727.535215744
71,"rl40",1336.86000000003,178114.38063477,-117655.736016447,-1153673.44425817
71,"baseline",2219.94000000002,295770.116651218,0,0
72,"fl10",12042.3599999985,1604444.36424204,376805.324967421,3694765.01348998
72,"fl20",18870.9299999993,2514237.84760701,1286598.80833239,12615745.9792677
72,"fl30",21784.7700000051,2902458.60884591,1674819.56957129,16422445.0652214
72,"fl40",10863.9900000012,1447446.14250745,219807.103232826,2155318.78380818
72,"rl20",12019.3199999985,1601374.66709363,373735.627819009,3664665.09484647
72,"rl30",15556.5899999982,2072657.11640612,845018.077131492,8285825.65127488
72,"rl40",17098.6499999978,2278110.98726887,1050471.94799424,10300403.7998597
72,"baseline",9214.19999999893,1227639.03927462,0,0
73,"fl10",1326.60000000009,176747.406123376,-106048.443674025,-1039858.12688749
73,"fl20",3316.50000000022,441868.515308439,159072.665511039,1559787.19033124
73,"fl30",2036.70000000013,271356.431517774,-11439.4182796275,-112169.228069959
73,"fl40",1836.81000000012,244724.410554408,-38071.4392429931,-373309.537863839
73,"rl20",3515.49000000023,468380.626226947,185584.776429545,1819751.7220531
73,"rl30",3183.84000000021,424193.774696103,141397.924898701,1386477.50251665
73,"rl40",2387.88000000015,318145.331022075,35349.4812246741,346619.375629154
73,"baseline",2122.56000000014,282795.849797402,0,0
74,"fl10",1306.52999999999,174073.412122989,-14005.4932396262,-137330.878811003
74,"fl20",1251.89999999999,166794.872399999,-21284.0329626168,-208700.607782132
74,"fl30",1829.51999999998,243753.139191025,55674.23382841,545913.758835163
74,"fl40",1020.41999999999,135954.008862055,-52124.8965005608,-511110.72790362
74,"rl20",1249.73999999997,166507.088292332,-21571.817070283,-211522.475154986
74,"rl30",1057.04999999997,140834.347687846,-47244.5576747692,-463256.560372758
74,"rl40",1482.74999999996,197551.798906537,9472.89354392125,92886.4676889097
74,"baseline",1411.64999999999,188078.905362616,0,0
